date,lat,description,pubDate,title,content,link,guid,long
"2015-10-01T19:30:00-04:00","42.44252","<p>This fall, the AGIT Theatre Company (Association of Grads in Theatre) and the Department of Performing and Media Arts will bring graduate and undergraduate students together to create a festival of ten-minute plays written, directed, produced and performed by students. The show will have a two-week rehearsal period and three performances in the Black Box Theater in the Schwartz Center.</p><p><a href=""http://events.cornell.edu/event/ten-minute_playfest_9532"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Ten-Minute%20Playfest&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%201,%202015%0A%0ADescription:%0AThis%20fall,%20the%20AGIT%20Theatre%20Company%20(Association%20of%20Grads%20in%20Theatre)%20and%20the%20Department%20of%20Performing%20and%20Media%20Arts%20will%20bring%20graduate%20and%20undergraduate%20students%20together%20to%20create%20a%20festival%20of%20ten-minute%20plays%20written,%20directed,%20produced%20and%20performed%20by%20students.%20The%20show%20will%20have%20a%20two-week%20rehearsal%20period%20and%20three%20performances%20in%20the%20Black%20Box%20Theater%20in%20the%20Schwartz%20Center.%0A%0Ahttp://events.cornell.edu/event/ten-minute_playfest_9532%0A"">Email this event</a></a></p>","Thu, 01 Oct 2015 19:30:00 -0400","Oct 1, 2015: Ten-Minute Playfest at Schwartz Center for Performing Arts",None,"http://events.cornell.edu/event/ten-minute_playfest_9532","tag:localist.com,2008:EventInstance_1428961","-76.485741"
"2015-10-01T21:30:00-04:00","42.446495","<p>2015 > USA > Directed by Pete Docter & Ronaldo Del Carmen With the voices of Amy Poehler, Mindy Kaling, Lewis Black Pixar's wildly popular summer hit tells the story of a young girl who has to handle her emotions (personified by a colorful cast of characters) when her family moves to a new city. More at movies.disney.com/inside-out 1 hr 34 min</p><p><a href=""http://events.cornell.edu/event/inside_out_4286"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Inside%20Out&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%201,%202015%0A%0ADescription:%0A2015%20%3E%20USA%20%3E%20Directed%20by%20Pete%20Docter%20&%20Ronaldo%20Del%20Carmen%20With%20the%20voices%20of%20Amy%20Poehler,%20Mindy%20Kaling,%20Lewis%20Black%20Pixar's%20wildly%20popular%20summer%20hit%20tells%20the%20story%20of%20a%20young%20girl%20who%20has%20to%20handle%20her%20emotions%20(personified%20by%20a%20colorful%20cast%20of%20characters)%20when%20her%20family%20moves%20to%20a%20new%20city.%20More%20at%20movies.disney.com/inside-out%201%20hr%2034%20min%0A%0Ahttp://events.cornell.edu/event/inside_out_4286%0A"">Email this event</a></a></p>","Thu, 01 Oct 2015 21:30:00 -0400","Oct 1, 2015: Inside Out at Willard Straight Theatre",None,"http://events.cornell.edu/event/inside_out_4286","tag:localist.com,2008:EventInstance_1476686","-76.485542"
"2015-10-02T00:00:00-04:00","42.415716","<p>This year's conference will bring together leaders of Cornell's fraternity and sorority chapters, top administrative leaders in student life, and other Greek alumni for important conversations.Over three days you will:* Learn about today's changing landscape for fraternities and sororities from nationwide leaders* Find out about President Skorton's challenge to ""end pledging as we know it""* Connect with student leaders and share your ideas and experience* Understand how and why Cornell is helping fraternities and sororities focus on new member recruitment and development* Hear from Vice President Susan H. Murphy, Dean Kent Hubbell, Associate Dean of Students Travis Apgar, and other campus leaders* Share ideas about upholding the core values and principles of Cornell's chaptersFriday, February 21st5:30 p.m. Registration (Statler Lobby)6:00 p.m. Dinner and Panel of Greek student leaders (Terrace Restaurant)7:30 p.m. State of the Greek Community Address, Q&A with Vice President Susan H. Murphy '74, PhD '94, Dean of Students Kent Hubbell, Associate Dean of Students Travis Apgar, Ralph Wilhelm '67 (Terrace Restaurant)Saturday February 22nd8:45 a.m. Breakfast, alumni and current Greek student leaders meet over breakfast(IFC: Room 196, MGLC: Room 291, PHC: Banfi's)10:00 a.m. College Town Then and Now featuring Mayor Svante Myrick '09 (Beck Center Room 196)11:00 a.m. Steven Whitby, CAMPUSPEAK (Statler Auditorium)12:00 p.m. Luncheon with Dyson Citizenship Award Presentation (Statler Ballroom)1:35 p.m. Alpha Breakout Session</p><p><a href=""http://events.cornell.edu/event/andrew_dickson_white_annual_summit_for_greeks_8899"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Andrew%20Dickson%20White%20Annual%20Summit%20for%20Greeks&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%202,%202015%0A%0ADescription:%0AThis%20year's%20conference%20will%20bring%20together%20leaders%20of%20Cornell's%20fraternity%20and%20sorority%20chapters,%20top%20administrative%20leaders%20in%20student%20life,%20and%20other%20Greek%20alumni%20for%20important%20conversations.Over%20three%20days%20you%20will:*%20Learn%20about%20today's%20changing%20landscape%20for%20fraternities%20and%20sororities%20from%20nationwide%20leaders*%20Find%20out%20about%20President%20Skorton's%20challenge%20to%20%22end%20pledging%20as%20we%20know%20it%22*%20Connect%20with%20student%20leaders%20and%20share%20your%20ideas%20and%20experience*%20Understand%20how%20and%20why%20Cornell%20is%20helping%20fraternities%20and%20sororities%20focus%20on%20new%20member%20recruitment%20and%20development*%20Hear%20from%20Vice%20President%20Susan%20H.%20Murphy,%20Dean%20Kent%20Hubbell,%20Associate%20Dean%20of%20Students%20Travis%20Apgar,%20and%20other%20campus%20leaders*%20Share%20ideas%20about%20upholding%20the%20core%20values%20and%20principles%20of%20Cornell's%20chaptersFriday,%20February%2021st5:30%20p.m.%20Registration%20(Statler%20Lobby)6:00%20p.m.%20Dinner%20and%20Panel%20of%20Greek%20student%20leaders%20(Terrace%20Restaurant)7:30%20p.m.%20State%20of%20the%20Greek%20Community%20Address,%20Q&A%20with%20Vice%20President%20Susan%20H.%20Murphy%20'74,%20PhD%20'94,%20Dean%20of%20Students%20Kent%20Hubbell,%20Associate%20Dean%20of%20Students%20Travis%20Apgar,%20Ralph%20Wilhelm%20'67%20(Terrace%20Restaurant)Saturday%20February%2022nd8:45%20a.m.%20Breakfast,%20alumni%20and%20current%20Greek%20student%20leaders%20meet%20over%20breakfast(IFC:%20Room%20196,%20MGLC:%20Room%20291,%20PHC:%20Banfi's)10:00%20a.m.%20College%20Town%20Then%20and%20Now%20featuring%20Mayor%20Svante%20Myrick%20'09%20(Beck%20Center%20Room%20196)11:00%20a.m.%20Steven%20Whitby,%20CAMPUSPEAK%20(Statler%20Auditorium)12:00%20p.m.%20Luncheon%20with%20Dyson%20Citizenship%20Award%20Presentation%20(Statler%20Ballroom)1:35%20p.m.%20Alpha%20Breakout%20Session%0A%0Ahttp://events.cornell.edu/event/andrew_dickson_white_annual_summit_for_greeks_8899%0A"">Email this event</a></a></p>","Fri, 02 Oct 2015 00:00:00 -0400","Oct 2, 2015: Andrew Dickson White Annual Summit for Greeks at Ithaca, NY",None,"http://events.cornell.edu/event/andrew_dickson_white_annual_summit_for_greeks_8899","tag:localist.com,2008:EventInstance_1408776","-76.532975"
"2015-10-02T00:00:00-04:00",None,"<p></p><p><a href=""http://events.cornell.edu/event/greek_andrew_dickson_white_annual_summit_for_greeks"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20GREEK:%20%20Andrew%20Dickson%20White%20Annual%20Summit%20for%20Greeks&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%202,%202015%0A%0ADescription:%0A%0A%0Ahttp://events.cornell.edu/event/greek_andrew_dickson_white_annual_summit_for_greeks%0A"">Email this event</a></a></p>","Fri, 02 Oct 2015 00:00:00 -0400","Oct 2, 2015: GREEK:  Andrew Dickson White Annual Summit for Greeks",None,"http://events.cornell.edu/event/greek_andrew_dickson_white_annual_summit_for_greeks","tag:localist.com,2008:EventInstance_1380997",None
"2015-10-02T00:00:00-04:00","42.447554","<p>Mohammed Hanif was born in Okara, Pakistan. A graduate of University of East Anglias Creative Writing program, he has written plays for the stage and screen, including a critically acclaimed BBC drama and the feature film The Long Night.</p><p> </p><p>His first book A Case of Exploding Mangoes was published in 2008. It was longlisted for the Man Booker Prize, shortlisted for The Guardian First Book Award, and won the Shakti Bhatt First Book Prize and a Commonwealth Writers Regional Prize for Best First Book. His second book Our Lady of Alice Bhatti was received with critical acclaim, shortlisted for the Wellcome Trust Book Prize and the DSC Prize for South Asian Literature.</p><p>This lecture series is made possible by a gift from Cornell Professor Emeritus Narahari Umanath Prabhu and Mrs. Sumi Prabhu.</p><p><a href=""http://events.cornell.edu/event/rabindranath_tagore_modern_literature_lecture_series_places_in_my_heart_by_mohammad_hanif"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Rabindranath%20Tagore%20Modern%20Literature%20Lecture%20Series%20%22Places%20in%20My%20Heart%22%20by%20Mohammed%20Hanif&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%202,%202015%0A%0ADescription:%0AMohammed%20Hanif%20was%20born%20in%20Okara,%20Pakistan.%20A%20graduate%20of%20University%20of%20East%20Anglia%E2%80%99s%20Creative%20Writing%20program,%20he%20has%20written%20plays%20for%20the%20stage%20and%20screen,%20including%20a%20critically%20acclaimed%20BBC%20drama%20and%20the%20feature%20film%20The%20Long%20Night.%0A%0A%20%0A%0AHis%20first%20book%20A%20Case%20of%20Exploding%20Mangoes%20was%20published%20in%202008.%20It%20was%20longlisted%20for%20the%20Man%20Booker%20Prize,%20shortlisted%20for%20The%20Guardian%20First%20Book%20Award,%20and%20won%20the%20Shakti%20Bhatt%20First%20Book%20Prize%20and%20a%20Commonwealth%20Writers%E2%80%99%20Regional%20Prize%20for%20Best%20First%20Book.%20His%20second%20book%20Our%20Lady%20of%20Alice%20Bhatti%20was%20received%20with%20critical%20acclaim,%20shortlisted%20for%20the%20Wellcome%20Trust%20Book%20Prize%20and%20the%20DSC%20Prize%20for%20South%20Asian%20Literature.%0A%0AThis%20lecture%20series%20is%20made%20possible%20by%20a%20gift%20from%20Cornell%20Professor%20Emeritus%20Narahari%20Umanath%20Prabhu%20and%20Mrs.%20Sumi%20Prabhu.%0A%0Ahttp://events.cornell.edu/event/rabindranath_tagore_modern_literature_lecture_series_places_in_my_heart_by_mohammad_hanif%0A"">Email this event</a></a></p>","Fri, 02 Oct 2015 00:00:00 -0400","Oct 2, 2015: Rabindranath Tagore Modern Literature Lecture Series ""Places in My Heart"" by Mohammed Hanif at A.D. White House",None,"http://events.cornell.edu/event/rabindranath_tagore_modern_literature_lecture_series_places_in_my_heart_by_mohammad_hanif","tag:localist.com,2008:EventInstance_1438547","-76.482749"
"2015-10-02T06:30:00-04:00","42.876112","<p>Western New York will play host to the 15th Annual NODPA Field Days on October 1st and 2nd, in Pavilion NY, an active farming community south of Rochester, NY. This year, the critically important topic of how to attract and retain the next generation of organic dairy producers will be tackled. With the average age of a US farmer creeping up to the late 50s, its time to figure out how to adapt the farm to the changing needs of our children and grandchildren if we hope to keep organic dairy alive in the United States. We are hearing a lot from this next generation, with some saying that they just cant farm 24/7 as their parents and grandparents have done, and are seeking new ways of getting the work done, and others are saying that the lifestyle of organic farming is very important to their young families. They want to be able to support themselves without having to rely on off-farm income, and they want to utilize new technology to make their farms operate efficiently, less labor-intensively, AND allowing for regular time off. The NODPA Field Days program will explore the current obstacles and opportunities for the next generation of organic dairy farmers, and will present success stories where family farms are adopting new and creative practices for the 21st century, and will hear from young farmers who will inform the discussion.</p><p>The next generation wont be the only topic on the program; participants will hear from a diverse group of national and regional leaders and educators who will share with producers and service providers their knowledge, ideas and business experiences that are relevant to the important topics facing organic dairy farm families, today. Participants will get an update on the grass-fed milk trend; have an extended, on-farm workshop on cow comfort; and will hear about robotic milking in the Netherlands, where it all began. Liana Hoodes, the founding director of the National Organic Coalition will be NODPA Field Days keynote speaker. She will share her experiences and observations about the future of the Organic brand, and following her presentation, everyone will have a chance to jump into the conversation during a discussion facilitated by Fay Benson, that we are calling Working Together for a Sustainable Organic Dairy Future.</p><p>This year, Field Days will wrap up with a special event. The New York Organic Dairy Initiative will host a cookout at the nearby Letchworth State Park, often called The Grand Canyon of the East, to conclude this years NODPA meeting. Its a beautiful time of year to view the magnificent falls of the Genesee River.</p><p>Register and pay online here.</p><p><a href=""http://events.cornell.edu/event/the_15th_annual_nodpa_field_days"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20The%2015th%20Annual%20NODPA%20Field%20Days&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%202,%202015%0A%0ADescription:%0AWestern%20New%20York%20will%20play%20host%20to%20the%2015th%20Annual%20NODPA%20Field%20Days%20on%20October%201st%20and%202nd,%20in%20Pavilion%20NY,%20an%20active%20farming%20community%20south%20of%20Rochester,%20NY.%20This%20year,%20the%20critically%20important%20topic%20of%20how%20to%20attract%20and%20retain%20the%20next%20generation%20of%20organic%20dairy%20producers%20will%20be%20tackled.%20With%20the%20average%20age%20of%20a%20US%20farmer%20creeping%20up%20to%20the%20late%2050%E2%80%99s,%20it%E2%80%99s%20time%20to%20figure%20out%20how%20to%20adapt%20the%20farm%20to%20the%20changing%20needs%20of%20our%20children%20and%20grandchildren%20if%20we%20hope%20to%20keep%20organic%20dairy%20alive%20in%20the%20United%20States.%20We%20are%20hearing%20a%20lot%20from%20this%20next%20generation,%20with%20some%20saying%20that%20they%20just%20can%E2%80%99t%20farm%2024/7%20as%20their%20parents%20and%20grandparents%20have%20done,%20and%20are%20seeking%20new%20ways%20of%20getting%20the%20work%20done,%20and%20others%20are%20saying%20that%20the%20lifestyle%20of%20organic%20farming%20is%20very%20important%20to%20their%20young%20families.%20They%20want%20to%20be%20able%20to%20support%20themselves%20without%20having%20to%20rely%20on%20off-farm%20income,%20and%20they%20want%20to%20utilize%20new%20technology%20to%20make%20their%20farms%20operate%20efficiently,%20less%20labor-intensively,%20AND%20allowing%20for%20regular%20time%20off.%20The%20NODPA%20Field%20Days%20program%20will%20explore%20the%20current%20obstacles%20and%20opportunities%20for%20the%20next%20generation%20of%20organic%20dairy%20farmers,%20and%20will%20present%20success%20stories%20where%20family%20farms%20are%20adopting%20new%20and%20creative%20practices%20for%20the%2021st%20century,%20and%20will%20hear%20from%20young%20farmers%20who%20will%20inform%20the%20discussion.%0A%0AThe%20next%20generation%20won%E2%80%99t%20be%20the%20only%20topic%20on%20the%20program;%20participants%20will%20hear%20from%20a%20diverse%20group%20of%20national%20and%20regional%20leaders%20and%20educators%20who%20will%20share%20with%20producers%20and%20service%20providers%20their%20knowledge,%20ideas%20and%20business%20experiences%20that%20are%20relevant%20to%20the%20important%20topics%20facing%20organic%20dairy%20farm%20families,%20today.%20Participants%20will%20get%20an%20update%20on%20the%20grass-fed%20milk%20trend;%20have%20an%20extended,%20on-farm%20workshop%20on%20cow%20comfort;%20and%20will%20hear%20about%20robotic%20milking%20in%20the%20Netherlands,%20where%20it%20all%20began.%20Liana%20Hoodes,%20the%20founding%20director%20of%20the%20National%20Organic%20Coalition%20will%20be%20NODPA%20Field%20Days%E2%80%99%20keynote%20speaker.%20She%20will%20share%20her%20experiences%20and%20observations%20about%20the%20future%20of%20the%20Organic%20brand,%20and%20following%20her%20presentation,%20everyone%20will%20have%20a%20chance%20to%20jump%20into%20the%20conversation%20during%20a%20discussion%20facilitated%20by%20Fay%20Benson,%20that%20we%20are%20calling%20Working%20Together%20for%20a%20Sustainable%20Organic%20Dairy%20Future.%0A%0AThis%20year,%20Field%20Days%20will%20wrap%20up%20with%20a%20special%20event.%20The%20New%20York%20Organic%20Dairy%20Initiative%20will%20host%20a%20cookout%20at%20the%20nearby%20Letchworth%20State%20Park,%20often%20called%20The%20Grand%20Canyon%20of%20the%20East,%20to%20conclude%20this%20year%E2%80%99s%20NODPA%20meeting.%20It%E2%80%99s%20a%20beautiful%20time%20of%20year%20to%20view%20the%20magnificent%20falls%20of%20the%20Genesee%20River.%0A%0ARegister%20and%20pay%20online%20here.%0A%0Ahttp://events.cornell.edu/event/the_15th_annual_nodpa_field_days%0A"">Email this event</a></a></p>","Fri, 02 Oct 2015 06:30:00 -0400","Oct 2, 2015: The 15th Annual NODPA Field Days at BWs Restaurant and Banquet Facility",None,"http://events.cornell.edu/event/the_15th_annual_nodpa_field_days","tag:localist.com,2008:EventInstance_1538224","-78.022883"
"2015-10-02T08:00:00-04:00","42.450478","<p>The 10th Barbara L. Kuhlman Student Scholars Exhibition in the Deparment of Fiber Science & Apparel Design.</p><p><a href=""http://events.cornell.edu/event/art_306"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20...Art...&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%202,%202015%0A%0ADescription:%0AThe%2010th%20Barbara%20L.%20Kuhlman%20Student%20Scholars%E2%80%99%20Exhibition%20in%20the%20Deparment%20of%20Fiber%20Science%20&%20Apparel%20Design.%0A%0Ahttp://events.cornell.edu/event/art_306%0A"">Email this event</a></a></p>","Fri, 02 Oct 2015 08:00:00 -0400","Oct 2, 2015: ...Art... at Human Ecology Building (HEB)",None,"http://events.cornell.edu/event/art_306","tag:localist.com,2008:EventInstance_1544244","-76.478523"
"2015-10-02T08:00:00-04:00","42.450478","<p>Heavy Metal: The Malleability of Fashion examines utilization of metal as fabric, embellishment, structure and cultural symbol. This exhibit features designs by Paul Poiret, Paco Rabanne, Charles Frederick Worth and Rudi Gernreich alongside bustles and corsets, styles of Heavy Metal music culture, & everyday metal clothing.</p><p>The Exhibit is curated by Samantha Stern ('17) and supported by the Charlotte A. Jirousek Undergraduate Research Fellowship in the Cornell Costume and Textile Collection and the Department of Fiber Science and Apparel Design.</p><p><a href=""http://events.cornell.edu/event/heavy_metal_the_malleability_of_fashion"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Heavy%20Metal:%20The%20Malleability%20of%20Fashion&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%202,%202015%0A%0ADescription:%0AHeavy%20Metal:%20The%20Malleability%20of%20Fashion%20examines%20utilization%20of%20metal%20as%20fabric,%20embellishment,%20structure%20and%20cultural%20symbol.%20This%20exhibit%20features%20designs%20by%20Paul%20Poiret,%20Paco%20Rabanne,%20Charles%20Frederick%20Worth%20and%20Rudi%20Gernreich%20alongside%20bustles%20and%20corsets,%20styles%20of%20Heavy%20Metal%20music%20culture,%20&%20everyday%20metal%20clothing.%0A%0AThe%20Exhibit%20is%20curated%20by%20Samantha%20Stern%20('17)%20and%20supported%20by%20the%20Charlotte%20A.%20Jirousek%20Undergraduate%20Research%20Fellowship%20in%20the%20Cornell%20Costume%20and%20Textile%20Collection%20and%20the%20Department%20of%20Fiber%20Science%20and%20Apparel%20Design.%0A%0Ahttp://events.cornell.edu/event/heavy_metal_the_malleability_of_fashion%0A"">Email this event</a></a></p>","Fri, 02 Oct 2015 08:00:00 -0400","Oct 2, 2015: Heavy Metal: The Malleability of Fashion at Human Ecology Building (HEB)",None,"http://events.cornell.edu/event/heavy_metal_the_malleability_of_fashion","tag:localist.com,2008:EventInstance_1514364","-76.478523"
"2015-10-02T09:00:00-04:00","42.447021","<p>Boyce Thompson Institute is pleased to present the botanical mandalas of local collage artist Daniel McPheeters, now on display,  9-5 weekdays.</p><p><a href=""http://events.cornell.edu/event/artbti_botanical_mandalas_by_daniel_mcpheeters"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20ART@BTI,%20botanical%20mandalas%20by%20Daniel%20McPheeters&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%202,%202015%0A%0ADescription:%0ABoyce%20Thompson%20Institute%20is%20pleased%20to%20present%20the%20botanical%20mandalas%20of%20local%20collage%20artist%20Daniel%20McPheeters,%20now%20on%20display,%20%209-5%20weekdays.%0A%0Ahttp://events.cornell.edu/event/artbti_botanical_mandalas_by_daniel_mcpheeters%0A"">Email this event</a></a></p>","Fri, 02 Oct 2015 09:00:00 -0400","Oct 2, 2015: ART@BTI, botanical mandalas by Daniel McPheeters at Boyce Thompson Institute",None,"http://events.cornell.edu/event/artbti_botanical_mandalas_by_daniel_mcpheeters","tag:localist.com,2008:EventInstance_1557269","-76.467751"
"2015-10-02T10:00:00-04:00","42.450729","<p>The Johnson Museum is presenting the first museum exhibition of drawings by Kurt Vonnegut, from the collection of his daughter Nanette, in conjunction with the campus and community reading of Slaughterhouse-Five, Cornells 2015 New Student Reading Project selection.</p><p>This exhibition includes more than thirty drawings from the 1980s that Vonnegut himself deemed as rare as exotic postage stamps, offering another way of getting to know this beloved, quixotic author.</p><p><a href=""http://events.cornell.edu/event/so_it_goes_drawings_by_kurt_vonnegut"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20%22So%20it%20goes%22:%20Drawings%20by%20Kurt%20Vonnegut&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%202,%202015%0A%0ADescription:%0AThe%20Johnson%20Museum%20is%20presenting%20the%20first%20museum%20exhibition%20of%20drawings%20by%20Kurt%20Vonnegut,%20from%20the%20collection%20of%20his%20daughter%20Nanette,%20in%20conjunction%20with%20the%20campus%20and%20community%20reading%20of%20Slaughterhouse-Five,%20Cornell%E2%80%99s%202015%20New%20Student%20Reading%20Project%20selection.%0A%0AThis%20exhibition%20includes%20more%20than%20thirty%20drawings%20from%20the%201980s%20that%20Vonnegut%20himself%20deemed%20%E2%80%9Cas%20rare%20as%20exotic%20postage%20stamps,%E2%80%9D%20offering%20another%20way%20of%20getting%20to%20know%20this%20beloved,%20quixotic%20author.%0A%0Ahttp://events.cornell.edu/event/so_it_goes_drawings_by_kurt_vonnegut%0A"">Email this event</a></a></p>","Fri, 02 Oct 2015 10:00:00 -0400","Oct 2, 2015: ""So it goes"": Drawings by Kurt Vonnegut at Johnson Museum of Art",None,"http://events.cornell.edu/event/so_it_goes_drawings_by_kurt_vonnegut","tag:localist.com,2008:EventInstance_1485318","-76.486069"
"2015-10-02T10:00:00-04:00",None,"<p>An annual conference for alumni and student leaders that allows interaction between the two and spends time offering relevant trainings and discussions that will enable Greek students to lead their organizations and will allow alumni to be informed about current Greek trends and issues.</p><p><a href=""http://events.cornell.edu/event/andrew_dickson_white_annual_summit_for_greeks_3485"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Andrew%20Dickson%20White%20Annual%20Summit%20for%20Greeks&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%202,%202015%0A%0ADescription:%0AAn%20annual%20conference%20for%20alumni%20and%20student%20leaders%20that%20allows%20interaction%20between%20the%20two%20and%20spends%20time%20offering%20relevant%20trainings%20and%20discussions%20that%20will%20enable%20Greek%20students%20to%20lead%20their%20organizations%20and%20will%20allow%20alumni%20to%20be%20informed%20about%20current%20Greek%20trends%20and%20issues.%0A%0Ahttp://events.cornell.edu/event/andrew_dickson_white_annual_summit_for_greeks_3485%0A"">Email this event</a></a></p>","Fri, 02 Oct 2015 10:00:00 -0400","Oct 2, 2015: Andrew Dickson White Annual Summit for Greeks at Statler Hotel and Classrooms",None,"http://events.cornell.edu/event/andrew_dickson_white_annual_summit_for_greeks_3485","tag:localist.com,2008:EventInstance_1463811",None
"2015-10-02T10:00:00-04:00","42.450729","<p>This series of simultaneous screenings will highlight film and video works by Gordon Matta-Clark, Class of 1968. His radical explorations into space and structure, which he referred to as Anarchitecture, involved a literal undoing of structures.</p><p><a href=""http://events.cornell.edu/event/cuts_video_works_by_gordon_matta-clark"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20CUTS:%20Video%20Works%20by%20Gordon%20Matta-Clark&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%202,%202015%0A%0ADescription:%0AThis%20series%20of%20simultaneous%20screenings%20will%20highlight%20film%20and%20video%20works%20by%20Gordon%20Matta-Clark,%20Class%20of%201968.%20His%20radical%20explorations%20into%20space%20and%20structure,%20which%20he%20referred%20to%20as%20%E2%80%9CAnarchitecture,%E2%80%9D%20involved%20a%20literal%20undoing%20of%20structures.%0A%0Ahttp://events.cornell.edu/event/cuts_video_works_by_gordon_matta-clark%0A"">Email this event</a></a></p>","Fri, 02 Oct 2015 10:00:00 -0400","Oct 2, 2015: CUTS: Video Works by Gordon Matta-Clark at Johnson Museum of Art",None,"http://events.cornell.edu/event/cuts_video_works_by_gordon_matta-clark","tag:localist.com,2008:EventInstance_1485744","-76.486069"
"2015-10-02T10:00:00-04:00","42.450729","<p>Taiwanese artist Huang Hsin-chiens installation combines everyday objects with real-time video and virtual stereoscopic computer-generated animation to explore memory, dreams, and what lies beneath the surface of consciousness. In a space configured to evoke an interrogation room, visitors will find a display of four objects that once belonged to Huangs father and that trigger childhood memories of the artists past, resonating in the present through his own relationship with his young son. Through these rather mundane objects and seemingly innocuous experiences Huang explores the cross-generational perspective and deep emotional impact of simultaneously being both father and son.</p><p>Visitors are invited to investigate the objects and their history from the vantage point of an interrogator. When wearing 3-D glasses, one can see the objects organically evolve in surprising ways that hover between reality and the virtual, decay and rebirth, memory and imagination.</p><p><a href=""http://events.cornell.edu/event/huang_hsin-chien_the_inheritance"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Huang%20Hsin-chien:%20The%20Inheritance&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%202,%202015%0A%0ADescription:%0ATaiwanese%20artist%20Huang%20Hsin-chien%E2%80%99s%20installation%20combines%20everyday%20objects%20with%20real-time%20video%20and%20virtual%20stereoscopic%20computer-generated%20animation%20to%20explore%20memory,%20dreams,%20and%20what%20lies%20beneath%20the%20surface%20of%20consciousness.%20In%20a%20space%20configured%20to%20evoke%20an%20interrogation%20room,%20visitors%20will%20find%20a%20display%20of%20four%20objects%20that%20once%20belonged%20to%20Huang%E2%80%99s%20father%20and%20that%20trigger%20childhood%20memories%20of%20the%20artist%E2%80%99s%20past,%20resonating%20in%20the%20present%20through%20his%20own%20relationship%20with%20his%20young%20son.%20Through%20these%20rather%20mundane%20objects%20and%20seemingly%20innocuous%20experiences%20Huang%20explores%20the%20cross-generational%20perspective%20and%20deep%20emotional%20impact%20of%20simultaneously%20being%20both%20father%20and%20son.%0A%0AVisitors%20are%20invited%20to%20investigate%20the%20objects%20and%20their%20history%20from%20the%20vantage%20point%20of%20an%20interrogator.%20When%20wearing%203-D%20glasses,%20one%20can%20see%20the%20objects%20organically%20evolve%20in%20surprising%20ways%20that%20hover%20between%20reality%20and%20the%20virtual,%20decay%20and%20rebirth,%20memory%20and%20imagination.%0A%0Ahttp://events.cornell.edu/event/huang_hsin-chien_the_inheritance%0A"">Email this event</a></a></p>","Fri, 02 Oct 2015 10:00:00 -0400","Oct 2, 2015: Huang Hsin-chien: The Inheritance at Johnson Museum of Art",None,"http://events.cornell.edu/event/huang_hsin-chien_the_inheritance","tag:localist.com,2008:EventInstance_1486250","-76.486069"
